CRASH_CRN,DISTRICT,MUNICIPALITY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,WEATHER,ROAD_CONDITION,COLLISION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,FATAL_OR_MAJ_INJ,INJURY,FATAL,SCHOOL_BUS,SCHOOL_ZONE,BICYCLE,HVY_TRUCK_RELATED,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,CELL_PHONE,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,PEDESTRIAN,DISTRACTED,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,STREET_NAME
2016088481,11,2220,2016,8,3,1425,14,1,0,2,N,N,2,0,0,0,0,0,0,0,2,0,0,0,0,0,40 36:47.614,79 50:07.891,40.6132,-79.8355,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,WEST ST
2016094065,11,2113,2016,9,4,507,5,1,0,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 28:49.587,79 50:08.554,40.4804,-79.8357,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,ROSEDALE ST
2016101721,11,2207,2016,9,6,1815,18,2,0,2,N,N,2,0,0,0,1,0,0,0,3,0,0,0,0,0,40 34:14.343,79 57:15.636,40.5707,-79.9543,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WILLIAM FLINN HW
2016087271,11,2478,2016,7,1,1358,13,1,0,7,N,N,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40 26:00.391,79 52:01.783,40.4334,-79.8672,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ARDMORE BL INT/RAMP B RD
2016007096,11,2113,2016,1,2,1718,17,1,1,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 28:02.776,79 50:05.449,40.4674,-79.8348,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FRANKSTOWN RD
2016057620,11,2115,2016,6,5,1414,14,1,0,7,N,N,1,0,0,0,2,0,0,1,0,0,0,0,0,0,40 26:50.786,80 08:35.226,40.4474,-80.1431,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,STEUBENVILLE PK
2016085175,11,2301,2016,8,6,2342,23,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 25:55.645,80 00:14.378,40.4322,-80.0039,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,EAST CARSON ST
2016096313,11,2203,2016,7,5,1537,15,1,0,1,N,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40 28:57.072,80 15:43.635,40.4825,-80.2621,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,AIRPORT PY
2016073792,11,2301,2016,7,5,1558,15,1,0,7,N,N,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40 22:41.200,79 54:37.300,40.3781,-79.9104,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,WEST RUN RD
2016117947,11,2448,2016,11,5,1821,18,1,0,1,N,N,2,0,0,0,1,0,0,0,2,0,0,1,0,1,40 24:26.378,79 53:24.619,40.4073,-79.8902,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,WATERFRONT DR
2016093681,11,2425,2016,8,7,315,3,1,0,7,N,N,1,0,1,0,0,0,0,1,2,0,0,0,0,0,40 23:38.352,79 50:16.799,40.394,-79.838,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,LINCOLN HW
2016095321,11,2477,2016,9,7,1712,17,1,0,7,N,N,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40 19:32.288,79 47:34.291,40.3256,-79.7929,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LINCOLN WY
2016100305,11,2301,2016,9,6,121,1,2,1,7,N,N,1,0,0,0,0,0,0,2,1,0,0,0,0,0,40 24:20.399,80 01:07.144,40.4057,-80.0187,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,WEST LIBERTY AV
2016071593,11,2220,2016,7,5,2243,22,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 36:40.500,79 53:40.936,40.6113,-79.8947,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,MOUNTAIN VIEW RD
2016099600,11,2113,2016,9,4,1247,12,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 28:37.238,79 47:01.096,40.4771,-79.784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,LAVENDER HEIGHTS CT
2016120424,11,2113,2016,11,5,1326,13,1,0,8,N,N,0,0,1,0,0,0,0,0,1,0,0,1,0,1,40 29:20.906,79 49:17.818,40.4891,-79.8216,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,POKETA RD
2016073536,11,2443,2016,7,1,2350,23,1,0,7,N,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40 17:41.780,79 50:25.690,40.2949,-79.8405,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,SILVERLEAF DR
2016054823,11,2301,2016,5,4,227,2,2,1,8,N,N,2,0,0,0,0,0,0,1,0,0,0,1,1,0,40 26:40.037,79 59:55.508,40.4445,-79.9988,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,9TH ST
2016012265,11,2402,2016,1,6,310,3,4,1,8,N,N,0,0,0,1,0,0,0,1,0,0,0,1,1,0,40 29:40.906,80 03:54.043,40.4947,-80.065,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,OHIO RIVER BL
2016115060,11,2301,2016,10,2,1336,13,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:20.456,79 53:51.122,40.4557,-79.8975,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,KELLY ST
2016027481,11,2301,2016,3,6,929,9,1,0,1,N,N,0,0,0,1,0,1,0,0,3,0,0,0,0,0,40 26:26.991,79 57:38.943,40.4408,-79.9608,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DARRAGH ST
2016087393,11,2301,2016,8,5,418,4,1,0,7,N,N,0,0,0,0,1,0,0,0,2,0,0,0,0,0,40 24:11.068,80 01:13.413,40.4031,-80.0204,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WEST LIBERTY AV
2016124690,11,2416,2016,11,2,710,7,1,0,7,N,N,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40 22:07.879,80 00:42.708,40.3689,-80.0119,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,LIBRARY RD
2016103154,11,2464,2016,10,6,708,7,1,0,4,N,N,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40 36:26.6  ,79 45:08.0  ,40.6073,-79.7524,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WILLS AL
2016095532,11,2103,2016,9,6,1130,11,1,0,4,N,N,0,0,0,0,0,1,0,0,2,0,0,0,0,0,40 33:23.592,80 13:13.957,40.5566,-80.2205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,RIVER VIEW RD
2017001618,11,2116,2016,10,7,2150,21,1,0,9,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 32:55.446,79 59:36.502,40.5487,-79.9935,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,LINGAY DR
2016103047,11,2301,2016,10,6,128,1,1,1,7,N,N,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40 27:01.720,80 02:42.838,40.4505,-80.0452,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,CHARTIERS AV
2016114095,11,2213,2016,8,1,1604,16,1,0,7,N,N,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40 30:03.833,80 10:59.047,40.5011,-80.1831,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,FITZRANDOLPH RD
2016091470,11,2214,2016,9,6,1644,16,1,0,1,N,N,3,0,0,0,1,0,0,0,2,0,0,0,0,0,40 26:37.013,80 10:46.600,40.4436,-80.1796,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,SR 0022 HW
2016096444,11,2304,2016,9,4,203,2,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 20:45.521,79 51:49.903,40.346,-79.8639,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,WALNUT ST
2016135551,11,2207,2016,12,3,1330,13,1,6,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 33:40.487,79 55:54.976,40.5612,-79.9319,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MIDDLE RD
2016125164,11,2301,2016,11,3,1927,19,1,0,1,N,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:14.659,79 54:31.669,40.4541,-79.9088,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,THOMAS BL
2016137919,11,2301,2016,12,3,2250,22,1,0,4,N,N,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40 28:31.724,80 02:12.026,40.4755,-80.0367,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,ANTRIM ST
2017025580,11,2407,2016,11,5,939,9,1,0,7,N,N,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40 21:18.600,80 01:56.600,40.3552,-80.0324,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,OLD CONNOR RD
2016122858,11,2209,2016,11,1,1541,15,3,1,7,N,N,0,0,1,0,0,0,0,0,2,0,0,0,0,0,40 34:48.396,79 53:03.309,40.5801,-79.8843,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,SAXONBURG BL
2016121608,11,2403,2016,11,7,1800,18,2,1,4,N,N,2,0,0,0,0,0,0,0,4,0,0,0,0,0,40 19:54.532,79 59:09.879,40.3318,-79.9861,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,CURRY HOLLOW RD
2016127379,11,2303,2016,12,2,2340,23,1,0,1,N,N,2,0,1,0,0,0,0,0,3,0,0,0,0,0,40 22:58.576,79 51:26.939,40.383,-79.8574,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,COMMONWEALTH AV
2016096415,11,2301,2016,9,3,1717,17,1,0,7,N,N,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40 25:21.288,79 58:13.738,40.4226,-79.9705,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MISSION ST
2016136069,11,2481,2016,11,6,1800,18,1,0,1,N,N,0,1,0,0,1,0,0,0,1,0,0,0,0,0,40 36:04.746,80 05:37.893,40.6013,-80.0939,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,RAYMOND P SHAFER HW
2016134813,11,2102,2016,12,6,657,6,1,0,2,N,N,1,0,1,0,0,0,0,0,2,0,0,0,0,0,40 22:21.853,80 05:57.902,40.373,-80.0993,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,KIRWAN HTS INT/RAMP C RD
2017018495,11,2301,2016,6,1,1500,15,1,0,1,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 25:31.918,79 54:31.501,40.4255,-79.9088,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,PENN LINCOLN PY
2016051716,11,2301,2016,5,7,1914,19,2,1,4,N,N,1,0,0,0,1,0,0,0,3,0,0,0,0,0,40 25:32.228,79 56:56.389,40.4256,-79.949,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GREENFIELD AV
2016108930,11,2416,2016,10,2,1711,17,1,0,5,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 21:54.052,80 01:24.984,40.365,-80.0236,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,CASTLE SHANNON BL
2016094947,11,2418,2016,9,3,1812,18,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 32:37.300,79 47:42.000,40.5437,-79.795,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DUQUESNE AV
2016121730,11,2429,2016,11,7,1647,16,1,0,4,N,N,2,0,0,0,0,0,0,0,4,0,0,0,0,0,40 30:37.125,80 05:40.463,40.5103,-80.0946,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,CAMP HORNE RD
2016139272,11,2426,2016,12,6,2358,23,2,1,4,N,N,2,0,0,0,0,0,0,0,4,0,0,0,0,0,40 25:38.215,79 53:27.254,40.4273,-79.8909,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,MONONGAHELA AV
2016109937,11,2301,2016,8,3,1625,16,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 28:21.232,80 00:18.842,40.4726,-80.0052,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,EAST STREET VALLEY ET
2017002409,11,2424,2016,12,2,1354,13,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 22:47.253,79 48:29.908,40.3798,-79.8083,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,LINCOLN HW
2016115294,11,2442,2016,10,1,148,1,1,0,1,N,N,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40 19:09.312,79 51:48.838,40.3193,-79.8636,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,WASHINGTON BL
2016114537,11,2301,2016,11,4,1818,18,1,0,5,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 25:22.965,79 55:39.295,40.423,-79.9276,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,LILAC ST
2016116704,11,2481,2016,9,6,45,0,2,1,7,N,N,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40 35:17.859,80 05:55.707,40.5883,-80.0988,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RAYMOND P SHAFER HW
2016110507,11,2446,2016,10,2,2144,21,1,0,4,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,40 26:43.605,79 45:54.957,40.4454,-79.7653,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,OLD WILLIAM PENN HW
2016092695,11,2301,2016,9,6,2113,21,1,0,7,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 25:43.473,79 59:12.328,40.4287,-79.9868,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,EAST CARSON ST
2016129963,11,2454,2016,12,5,2145,21,1,0,8,N,N,0,0,0,0,1,0,0,1,0,0,0,1,1,0,40 20:26.187,79 58:00.697,40.3406,-79.9669,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CURRY HOLLOW RD
2016096232,11,2216,2016,9,3,1312,13,1,0,2,N,N,1,0,0,0,1,0,0,1,1,0,0,0,0,0,40 38:33.228,80 04:02.520,40.6426,-80.0674,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BRADFORD RD
2016130089,11,2202,2016,11,5,1602,16,1,1,4,N,N,0,0,2,0,0,0,0,0,1,0,0,0,0,0,40 36:48.472,79 45:26.569,40.6135,-79.7574,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ALLEGHENY VALLEY EX
2016127090,11,2428,2016,12,6,2218,22,1,0,7,N,N,1,0,0,0,0,0,0,1,1,0,0,0,0,0,40 16:28.068,79 53:38.631,40.2745,-79.8941,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SR 0051 HW
2016134216,11,2301,2016,12,2,1,0,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 25:43.319,79 59:18.670,40.4287,-79.9885,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,TENTH ST
2016109390,11,2301,2016,10,7,802,8,2,1,1,N,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:15.213,79 53:29.493,40.4542,-79.8915,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,KELLY ST
2016133531,11,2301,2016,12,7,810,8,3,5,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 27:47.444,79 54:21.067,40.4632,-79.9059,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,WASHINGTON BL
2016115794,11,2301,2016,11,1,1525,15,1,0,7,N,N,1,0,0,0,1,0,0,0,2,0,0,0,0,0,40 27:15.725,79 56:51.617,40.4544,-79.9478,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,BAUM BL
2016134153,11,2466,2016,12,1,1738,17,1,0,8,N,N,0,0,0,0,0,1,0,1,0,0,0,1,1,0,40 26:50.992,79 42:50.546,40.4475,-79.714,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,GOLDEN MILE HW
2016125730,11,2301,2016,11,4,1750,17,1,1,1,N,N,2,0,0,0,1,0,0,0,1,0,0,0,0,0,40 26:52.047,79 56:14.240,40.4478,-79.9373,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5TH AV
2016099329,11,2213,2016,9,7,2109,21,1,0,1,N,N,2,0,0,0,0,0,0,0,3,0,0,0,0,0,40 28:31.806,80 11:59.285,40.4755,-80.1998,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,BUSINESS 37
2016083367,11,2301,2016,8,1,1753,17,2,1,4,N,N,2,0,1,0,2,0,0,1,4,0,0,0,0,0,40 25:44.270,80 01:27.331,40.429,-80.0243,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,SAW MILL RUN BL
2016123389,11,2113,2016,11,5,930,9,2,1,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 28:38.607,79 47:57.300,40.4774,-79.7993,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,SALTSBURG RD
2016123077,11,2481,2016,11,4,1550,15,1,0,4,N,N,1,0,0,0,0,1,0,0,2,0,0,0,0,0,40 36:43.600,80 06:10.600,40.6121,-80.1029,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,WEXFORD BAYNE RD
2016100999,11,2123,2016,10,7,1629,16,1,0,2,N,N,4,0,1,0,0,0,0,0,2,0,0,0,0,0,40 18:25.748,80 05:36.594,40.3071,-80.0934,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WASHINGTON RD
2016087059,11,2117,2016,8,4,1810,18,1,0,9,N,N,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40 22:57.855,80 04:27.032,40.3827,-80.0742,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SCRUBGRASS RD
2016120895,11,2404,2016,11,5,612,6,1,0,4,N,N,1,0,1,0,0,0,0,0,2,0,0,0,0,0,40 29:31.401,80 03:41.680,40.4921,-80.0616,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,OHIO RIVER BL
2017016456,11,2463,2016,6,7,2348,23,1,0,4,N,N,4,0,1,0,0,0,0,0,1,0,0,0,0,0,40 25:23.307,79 53:46.726,40.4231,-79.8963,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,OAK GROVE AV
2016134174,11,2217,2016,12,1,2002,20,1,5,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 37:27.784,79 55:32.015,40.6244,-79.9256,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SR 0910 HW
2016131009,11,2111,2016,12,2,800,8,1,1,7,N,N,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40 23:28.200,79 49:10.200,40.3912,-79.8195,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,GREENSBURG PK
2016097482,11,2424,2016,9,4,1446,14,1,0,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 22:46.263,79 48:45.771,40.3795,-79.8127,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,COAL AL
2016101907,11,2432,2016,10,1,1120,11,1,0,4,N,N,1,0,0,0,1,0,0,0,3,0,0,0,0,0,40 30:32.536,79 53:17.736,40.509,-79.8883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SQUAW RUN RD
2016102448,11,2214,2016,9,5,1110,11,2,1,7,N,N,0,0,0,1,1,0,0,1,1,0,0,0,0,0,40 27:10.702,80 10:39.401,40.4525,-80.1749,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,AIRPORT PY
2016123765,11,2446,2016,11,1,1720,17,4,3,2,N,N,0,0,2,0,0,0,0,0,1,0,0,0,0,0,40 26:03.611,79 44:54.607,40.4343,-79.7485,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NORTHERN PK
2016109980,11,2301,2016,10,1,905,9,1,0,4,N,N,1,0,0,0,1,0,0,0,4,0,0,0,0,0,40 26:38.419,80 01:46.948,40.444,-80.0297,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SR 0051 HW
2017020522,11,2449,2016,10,3,2034,20,1,0,7,N,N,0,0,1,0,0,0,0,0,2,0,0,0,0,0,40 24:30.500,79 51:07.400,40.4085,-79.8521,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,ERMA ST
2016098147,11,2301,2016,9,7,1930,19,1,0,5,N,N,1,0,0,0,1,0,0,0,3,0,0,2,0,1,40 26:34.800,79 57:24.400,40.443,-79.9568,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,5TH AV
2016129784,11,2301,2016,12,6,154,1,1,1,5,N,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40 25:04.800,80 00:44.900,40.418,-80.0125,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOGGS AV
2016109356,11,2440,2016,10,3,1253,12,1,0,2,N,N,0,0,2,0,0,0,0,0,2,0,0,0,0,0,40 18:25.765,79 54:01.785,40.3072,-79.9005,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,CLAIRTON RD
2016137455,11,2473,2016,12,2,1849,18,1,0,8,N,N,1,0,0,0,0,0,0,0,1,0,0,1,0,1,40 20:26.769,79 54:54.708,40.3408,-79.9152,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CAMP HOLLOW RD
2016105227,11,2123,2016,10,4,2000,20,1,0,5,N,N,0,1,0,0,1,0,0,0,1,0,0,0,0,0,40 18:25.748,80 05:36.594,40.3071,-80.0934,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OLD WASHINGTON RD
2016134412,11,2113,2016,12,2,925,9,1,6,7,N,N,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40 30:36.313,79 47:57.684,40.5101,-79.7994,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,HULTON RD
2016108310,11,2111,2016,10,4,2050,20,1,0,4,N,N,1,1,0,0,0,0,0,0,2,0,0,0,0,0,40 22:42.847,79 48:17.607,40.3786,-79.8049,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,LINCOLN HW
2016078557,11,2474,2016,8,4,1906,19,1,0,4,N,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40 31:02.200,80 02:05.600,40.5173,-80.0349,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,CENTER AV
2016120421,11,2404,2016,10,5,1625,16,1,0,4,N,N,2,0,1,0,0,0,0,0,1,0,0,0,0,0,40 29:35.304,80 03:02.293,40.4931,-80.0506,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,LINCOLN AV
2016124152,11,2451,2016,11,7,2216,22,1,0,4,N,N,1,0,1,0,0,0,0,0,4,0,0,0,0,0,40 30:43.968,79 50:36.259,40.5122,-79.8434,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,PLUM ST
